"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045926","negative regulation of growth","5/104","189/18842",0.0264550264550265,4.79293854293854,3.90426592114715,0.00397613213102306,0.0413847125353228,0.0345481427765628,"BST2/RBP4/SFRP1/CRYAB/SCGB3A1",5
"GO:0000075","cell cycle checkpoint signaling","5/104","191/18842",0.0261780104712042,4.74275070479259,3.87314316666825,0.00415734920999214,0.0430163368257422,0.0359102300181984,"BIRC5/CENPF/BUB1B/BUB1/PARP9",5
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","4/104","119/18842",0.0336134453781513,6.08985132514544,4.1495202271317,0.00428003949908025,0.0431809734673204,0.0360476694215685,"CXCL9/CXCL10/CXCL11/STAC2",4
"GO:0010638","positive regulation of organelle organization","8/104","466/18842",0.0171673819742489,3.11026741498845,3.43646549314898,0.00428402934962368,0.0431809734673204,0.0360476694215685,"DLGAP5/NCAPG/SFRP1/NEK2/BUB1/AURKA/SYT13/UBE2C",8
"GO:0001562","response to protozoan","2/104","18/18842",0.111111111111111,20.1303418803419,6.04936868744356,0.0043579650003758,0.0431809734673204,0.0360476694215685,"BATF2/GBP1",2
"GO:0042832","defense response to protozoan","2/104","18/18842",0.111111111111111,20.1303418803419,6.04936868744356,0.0043579650003758,0.0431809734673204,0.0360476694215685,"BATF2/GBP1",2
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition","2/104","18/18842",0.111111111111111,20.1303418803419,6.04936868744356,0.0043579650003758,0.0431809734673204,0.0360476694215685,"DLGAP5/UBE2C",2
"GO:0051177","meiotic sister chromatid cohesion","2/104","18/18842",0.111111111111111,20.1303418803419,6.04936868744356,0.0043579650003758,0.0431809734673204,0.0360476694215685,"BUB1B/BUB1",2
"GO:2000811","negative regulation of anoikis","2/104","18/18842",0.111111111111111,20.1303418803419,6.04936868744356,0.0043579650003758,0.0431809734673204,0.0360476694215685,"CEACAM5/CEACAM6",2
"GO:0001932","regulation of protein phosphorylation","7/104","369/18842",0.018970189701897,3.43688763810715,3.52198092862095,0.00436964939009837,0.0431809734673204,0.0360476694215685,"HERC5/ADIPOQ/SFRP1/TPX2/LEP/PARP9/PARP14",7
"GO:0050688","regulation of defense response to virus","3/104","60/18842",0.05,9.05865384615385,4.65772920518643,0.00444990772125148,0.0437284228026891,0.0365046825706899,"STAT1/HERC5/PARP9",3
"GO:0050000","chromosome localization","4/104","123/18842",0.032520325203252,5.89180737961226,4.05496965514467,0.00481214721615633,0.0470253719623277,0.0392569904475911,"DLGAP5/BIRC5/CENPF/NEK2",4
"GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","2/104","19/18842",0.105263157894737,19.0708502024291,5.87107992120261,0.0048532039105803,0.0471645617608329,0.0393731867127626,"DLGAP5/UBE2C",2
